label,name,lat,lon,city,state,postcode,street,housenumber,start_date,osm_first_seen,dist_to_nearest_prior_km,nearest_competitor_km,avg_nearest_5_competitors_km,median_income,resident_pop,workers_in_tract,workers_from_tract,daytime_pop,index_right,hwy_aadt,dist_to_highway_meters,dist_to_nearest_dc_miles,dist_to_freeway_ramp_meters,trade_area_population
0,McDonald's,37.8031883,-122.282176,Oakland,,94607-3116,Market Street,800,2015-10-31,2015-10-31,0.903,0.795,0.999,45560,1299,1738,478,2559,8256,88000.0,701.9979439026914,54.248994420149145,193.43337406029795,1300
0,Jersey Mike's Subs,34.1833433,-118.9154549,,,,,,2015-11-18,2015-11-18,0.086,2.267,3.425,143000,2848,901,1280,2469,10776,168000.0,491.4685426154856,54.97726485780789,175.82027043076977,2859
0,Del Taco,34.1879033,-118.9117749,,,,North Ventu Park Road,591,2015-11-18,2015-11-18,0.538,2.424,3.218,107694,4409,16276,2000,18685,10775,168000.0,466.8909377851895,54.80746810072087,362.4232322712297,4245
0,Subway,34.1824094,-118.923973,,,,,,2015-11-18,2015-11-18,0.79,1.667,3.93,143000,2848,901,1280,2469,10778,150000.0,323.05466288032284,55.45266968206853,213.98721142757816,2859
0,Red Wok,34.1823997,-118.9291045,,,,,,2015-11-18,2015-11-18,0.472,1.35,4.244,150033,4970,1656,2254,4372,10778,150000.0,459.8869891666592,55.7436607655292,237.04398212375725,4923
0,Domino's,34.1832343,-118.928982,Newbury Park,,91320,Michael Drive,2409,2015-11-20,2015-11-20,0.093,0.093,0.951,150033,4970,1656,2254,4372,10778,150000.0,394.1914232274054,55.74349424468263,155.810473748526,4923
0,Carl's Jr.,38.6140601,-121.5155916,Sacramento,,95833,West El Camino Avenue,2460,2015-12-01,2015-12-01,2.659,0.108,2.039,80028,4199,9614,1727,12086,5495,192000.0,360.6280227935044,55.86207298404763,256.9110185720303,3973
0,Jamba,38.6131969,-121.516512,Sacramento,,95833,Gateway Oaks Drive,2600,2015-12-01,2015-12-01,0.125,0.024,2.078,80028,4199,9614,1727,12086,5495,192000.0,501.0987478707267,55.815031146829234,354.23074728861855,3973
0,Chipotle,37.8036667,-122.271348,Oakland,,94612,Broadway,1302,2016-01-05,2016-01-05,0.828,0.118,0.444,32077,2907,15185,1261,16831,8253,88000.0,832.4171529944693,53.657517944467486,746.4036142124262,2897
0,Mystical Mixes,37.8036092,-122.2702987,,,,Franklin Street,1319,2016-01-05,2016-01-05,0.092,0.207,0.464,32077,2907,15185,1261,16831,7022,32000.0,887.7573248741141,53.60043547637236,799.8675862042213,2897
1,In-N-Out Burger,36.6056964,-121.8581583,Seaside,CA,93955,Del Monte Boulevard,1315,2016-02-22,2016-09-26,21.069,0.948,1.004,83735,6375,3878,2308,7945,8986,25000.0,356.13246944587416,89.83434050857254,322.6417428198802,5844
1,In-N-Out Burger,33.2038979,-117.3838979,Oceanside,CA,92054,North Coast Highway,936,2016-04-07,2019-10-25,8.721,0.425,0.678,73365,3367,3544,1419,5492,1747,165000.0,119.62523425911772,69.23094169752817,36.213680825484516,3551
0,Carl's Jr,36.6964584,-121.6693005,Salinas,,93907,North Davis Road,1061,2016-04-17,2016-04-17,3.129,2.882,3.088,97378,4509,4309,1692,7126,8313,70000.0,551.7263757784862,80.68824758693235,429.7657505459583,4493
0,Sonic,36.6965778,-121.6682531,Salinas,,93907,North Davis Road,1080,2016-04-17,2016-04-17,0.094,2.853,3.037,75326,5469,768,2140,4097,8313,70000.0,437.11899451669376,80.66535463249177,332.0007251793024,5436
1,In-N-Out Burger,34.1475424,-118.7974812,Westlake Village,CA,91361,Russell Ranch Road,30780,,2016-05-11,11.433,2.61,3.064,154288,6846,4208,3234,7820,10697,156000.0,765.3594882630257,48.01645328376238,300.5278597138278,6585
1,In-N-Out Burger,33.6425793,-117.6052232,Rancho Santa Margarita,CA,92688,Santa Margarita Parkway,30121,,2016-07-27,7.361,0.415,0.793,151500,4952,1405,2551,3806,2612,29100.0,132.10438438247644,36.67385530177952,166.078390402621,4788
0,Chipotle,33.6390999,-117.5940565,Rancho Santa Margarita,,92688,El Paseo,22245,2016-07-29,2016-07-29,1.104,0.342,0.534,104487,5283,2050,2688,4645,2609,13900.0,961.1569319219086,37.23195973371547,886.1835765733417,5073
0,Bruegger's Bagels,33.6379696,-117.5905442,Rancho Santa Margarita,,92688,Antonio Parkway,,2016-08-01,2016-08-01,0.349,0.039,0.449,104487,5283,2050,2688,4645,2609,13900.0,1133.1487454276182,37.41041469484299,1095.3194187111303,5073
0,Golden Spoon,33.6496793,-117.5828666,,,,,,2016-08-07,2016-08-07,1.483,0.009,0.692,106250,4450,481,2403,2528,2611,29100.0,2485.458201956478,37.00302601352562,2355.844508233827,4348
1,In-N-Out Burger,33.8120393,-118.1833165,Signal Hill,CA,90755,East Spring Street,799,,2016-09-06,3.63,0.894,1.025,71969,1561,2110,1137,2534,11929,295000.0,466.01334622368415,22.687816175712115,311.68977244631975,1507
0,Jack in the Box,33.8120491,-118.1826147,Signal Hill,,90755,East Spring Street,801,2016-09-06,2016-09-06,0.065,0.911,1.06,71969,1561,2110,1137,2534,11929,295000.0,501.33788411002104,22.66471972338299,294.52761238100265,1507
0,Arby's,33.822306,-118.1847129,Long Beach,,90807,Atlantic Avenue,3602,2016-09-06,2016-09-06,1.149,0.065,0.772,101875,6267,2843,2321,6789,11928,295000.0,920.6815459116696,22.150425846434022,747.0469434685076,6205
0,Del Taco,33.80474,-118.1696297,,,,,,2016-09-06,2016-09-06,1.449,0.073,0.677,78780,7045,8074,3707,11412,11907,284000.0,1183.934745965114,22.68437457981287,1040.0764178429454,6929
0,Pollo Loco,33.8031818,-118.1897818,,,,Long Beach Boulevard,,2016-09-07,2016-09-07,1.152,0.053,0.162,62644,4583,595,1674,3504,11929,295000.0,1699.3240088992532,23.4022223899525,1586.4099401271208,4452
0,Panda Express,33.2259221,-117.393307,,,,,,2016-09-14,2016-09-14,2.601,2.013,2.982,60525,38223,2275,6614,33884,1748,175000.0,2167.2802933988005,67.63554547173118,1805.4690867797774,38907
0,Dunkin',33.2281612,-117.390221,Oceanside,,92058,,,2016-09-14,2016-09-14,0.38,2.219,3.109,60525,38223,2275,6614,33884,1748,175000.0,2378.5530456282486,67.58586106392835,2018.0957017587953,38907
0,Subway,33.6367969,-117.5994199,Rancho Santa Margarita,,92688,Avenida de Las Banderas,30486,2016-09-29,2016-09-29,0.559,0.559,0.727,104487,5283,2050,2688,4645,2609,13900.0,488.4719211808358,37.19113571638024,373.3015415961035,5073
0,McDonald's,33.1821592,-117.3402468,Oceanside,,92054,Vista Way,2185,2016-10-29,2016-10-29,4.727,0.071,0.529,71607,6423,4224,2805,7842,1953,117500.0,129.30934169547012,71.7680824238939,71.528963835441,6230
0,McDonald's,33.2251963,-117.3922628,Camp Pendleton,,92055,Vandegrift Boulevard,20844,2016-11-02,2016-11-02,0.126,0.126,1.651,60525,38223,2275,6614,33884,1748,175000.0,2040.4138281626256,67.70846274404492,1677.7348498793408,38907
0,Subway,33.2235974,-117.3959154,Camp Pendelton,,92055,Area,21,2016-11-03,2016-11-03,0.355,0.355,1.236,60525,38223,2275,6614,33884,1748,175000.0,2000.9330185859376,67.70436365601338,1652.6860989391866,38907
1,In-N-Out Burger,33.9527632,-118.1882999,South Gate,CA,90280,Firestone Boulevard,4601,,2016-11-04,5.085,0.333,1.354,41800,3434,3173,1362,5245,12290,214000.0,2020.8024769006608,15.852965493527218,1868.5007716710522,3169
0,Jack in the Box,33.9513946,-118.1825588,South Gate,,90280,Atlantic Avenue,8920,2016-11-04,2016-11-04,0.551,0.218,1.676,68618,3586,1641,1486,3741,12290,214000.0,1359.152544957791,15.639716684831237,1209.5904766665992,3395
0,McDonald's,33.9535445,-118.1971713,South Gate,,90280,East Firestone Boulevard,4135,2016-11-04,2016-11-04,0.823,0.806,1.036,41800,3434,3173,1362,5245,12290,214000.0,3011.0824176947035,16.24211264556107,2860.216811796383,3169
0,McDonald's,33.9612595,-118.1863049,Cudahy,,90201,Atlantic Avenue,8029,2016-11-04,2016-11-04,0.962,1.029,1.661,48464,4278,1150,1598,3830,12292,202000.0,2256.682954296937,15.429049261339594,1973.3108218245413,4104
0,Chris's Hamburgers,33.9654663,-118.1873706,Cudahy,,90201,Atlantic Avenue,7701,2016-11-04,2016-11-04,0.478,0.557,1.708,57961,3333,1072,1312,3093,12292,202000.0,2204.7897256841056,15.322691031920325,2033.733333882327,3244
0,Taco Bell,33.9677131,-118.1870886,,,,,,2016-11-04,2016-11-04,0.251,0.308,1.69,51228,4067,1100,1453,3714,12292,202000.0,2143.6335309712163,15.226537350339301,1982.330384092474,4000
0,Round Table Pizza,36.6856514,-121.8010959,,,,,,2016-11-17,2016-11-17,10.245,0.207,0.42,82843,4321,480,1590,3211,8786,68000.0,1296.7255467241168,83.5671873126614,1358.8530919492348,4236
0,Take and Bake Pizza,36.6868645,-121.7999801,,,,,,2016-11-17,2016-11-17,0.168,0.04,0.308,82843,4321,480,1590,3211,8788,45500.0,1442.4160607298136,83.46758100591846,1254.4644186921,4236
0,Subway,36.6846739,-121.7949761,Marina,,93933,Reservation Road,266,2016-11-17,2016-11-17,0.508,0.106,0.289,82843,4321,480,1590,3211,8786,68000.0,1683.459274664989,83.517997049622,1742.2631039932028,4236
1,In-N-Out Burger,33.9213836,-116.8036214,Cabazon,CA,92230,Seminole Drive,49188,,2016-11-29,26.663,7.532,8.495,77875,4233,5049,1451,7831,12444,95000.0,342.8746773123029,67.19184588957206,118.6419686883858,3983
0,Taco Bell,33.9222921,-116.8054538,Cabazon,,92230,Seminole Drive,49030,2016-11-29,2016-11-29,0.197,7.358,8.322,77875,4233,5049,1451,7831,12444,95000.0,169.8576139356307,67.07762160550567,103.5077830318269,3983
0,Ruby's Diner,33.9226444,-116.8064179,,,,,,2016-11-29,2016-11-29,0.097,7.268,8.231,77875,4233,5049,1451,7831,12444,95000.0,149.33835846998934,67.01902609404848,80.31922539338241,3983
1,In-N-Out Burger,34.4704723,-117.2909575,Hesperia,CA,92392,Bear Valley Road,17069,,2016-12-24,6.311,3.708,4.267,60568,5097,822,1842,4077,12789,110000.0,6133.5334713303755,46.62002208996443,5237.946105609029,5022
0,Burger King,34.1450321,-118.7600393,Agoura,,91301,Roadside Drive,29136,2016-12-24,2016-12-24,3.457,0.097,0.186,220938,4037,2457,1537,4957,10694,151000.0,177.23845309780984,45.869978316164676,66.23812575356351,3893
0,Wendy's,34.1551211,-118.7934879,Westlake Village,,91362,Lindero Canyon Road,5788,2016-12-26,2016-12-26,0.919,2.96,3.094,154288,6846,4208,3234,7820,10697,156000.0,1422.92380386747,47.83790034862471,1191.1480544063745,6585
0,Taco Bell,34.15166,-118.7587485,Agoura Hills,,91301,Kanan Road,5589,2016-12-26,2016-12-26,0.746,0.515,0.641,154288,6846,4208,3234,7820,10693,151000.0,787.6485155630166,45.83909902811575,671.7381712677943,6585
0,Carl's Jr.,34.1551009,-118.7571499,,,,,,2016-12-26,2016-12-26,0.41,0.924,1.043,198889,6429,6317,2921,9825,10693,151000.0,1283.4913520833145,45.77214731014713,1167.1381772652005,6471
0,Yum Yum Donuts,34.1560796,-118.7565376,,,,,,2016-12-26,2016-12-26,0.123,1.045,1.163,198889,6429,6317,2921,9825,10693,151000.0,1430.754938490594,45.74439091700409,1314.019153130542,6471
1,In-N-Out Burger,34.1344181,-117.3699886,Rialto,CA,92376,East Easton Street,108,,2016-12-27,4.956,3.931,5.632,96250,5309,1220,2095,4434,12966,27500.0,69.01515606747802,33.96539164483374,132.6187379246992,5204
0,Jack in the Box,34.1822326,-117.4379624,Fontana,,92336,Sierra Avenue,3910,2017-01-24,2017-01-24,8.209,4.953,6.655,145755,3726,5593,1653,7666,12762,139000.0,126.18224960173232,30.65201197800285,204.34654945661813,4781
0,McDonald's,34.1822882,-117.4389297,Fontana,,92336,Sierra,3870,2017-01-24,2017-01-24,0.089,4.897,6.676,145755,3726,5593,1653,7666,12762,139000.0,216.827208643267,30.59894418674567,201.589636051691,4781
0,Del Taco,34.1834419,-117.438389,Fontana,,92336,Sierra Avenue,3864,2017-01-24,2017-01-24,0.138,5.025,6.719,145755,3726,5593,1653,7666,12762,139000.0,288.68208878028395,30.646625810306954,280.8613060304504,4781
0,Carl's Jr.,33.804773,-118.18973,Long Beach,,90806,East Willow Street,271,2017-02-21,2017-02-21,0.177,0.075,0.11,109286,3375,7828,1525,9678,11929,295000.0,1496.3597171633792,23.30954224921651,1385.067937915021,3439
0,Del Taco,33.8035591,-116.971692,,,,,,2017-03-02,2017-03-02,6.878,0.193,7.619,71083,5572,676,2237,4011,13500,49000.0,5084.729425170802,59.883085866626914,16493.15235791107,5220
0,Del Taco,33.8035591,-116.971692,,,,,,2017-03-02,2017-03-02,6.878,0.193,7.619,71083,5572,676,2237,4011,13499,49000.0,5084.729425170802,59.883085866626914,16493.15235791107,5220
0,Panda Express,33.8041654,-116.9725912,,,,,,2017-03-02,2017-03-02,0.107,0.299,7.676,72902,5599,272,1704,4167,13500,49000.0,4956.7098646519935,59.820626263414425,16408.259542423002,5932
0,Panda Express,33.8041654,-116.9725912,,,,,,2017-03-02,2017-03-02,0.107,0.299,7.676,72902,5599,272,1704,4167,13499,49000.0,4956.7098646519935,59.820626263414425,16408.259542423002,5932
1,In-N-Out Burger,37.6869487,-122.1311232,San Leandro,CA,94579,Hesperian Boulevard,15575,,2017-03-06,16.767,0.184,0.696,78701,8171,6406,3297,11280,8137,240000.0,289.72881720967,47.001662170890164,57.025516510606444,8120
0,Taco Bell,37.7139775,-122.1574076,San Leandro,,94577,Marina Boulevard,797,2017-03-13,2017-03-13,3.792,0.644,1.062,78701,8171,6406,3297,11280,8141,209000.0,1127.121602778897,48.06635543093617,948.9220625138616,8120
0,Jack in the Box,37.7146322,-122.1578024,San Leandro,,94577,Marina Boulevard,780,2017-03-13,2017-03-13,0.081,0.668,1.061,112531,4985,2754,2358,5381,8141,209000.0,1129.8326522330767,48.0802348696074,953.4983398592681,4892
0,Wingstop,33.6409215,-117.5948575,,,92688,El Paseo,22195,2017-03-15,2017-03-15,0.216,0.216,0.398,104487,5283,2050,2688,4645,2611,29100.0,1010.3161877537872,37.10212960739898,817.012232276058,5073
0,Jack in the Box,33.8124568,-116.5443472,Palm Springs,,92264,South Palm Canyon Drive,694,2017-03-15,2017-03-15,13.212,0.536,1.127,58750,1754,601,703,1652,12602,13900.0,4349.072998008611,83.27727045749039,9872.304960205605,1754
0,Jack in the Box,33.8124568,-116.5443472,Palm Springs,,92264,South Palm Canyon Drive,694,2017-03-15,2017-03-15,13.212,0.536,1.127,58750,1754,601,703,1652,12601,13900.0,4349.072998008611,83.27727045749039,9872.304960205605,1754
0,Del Taco,34.4733794,-117.2417828,,,,,,2017-03-17,2017-03-17,4.519,0.107,0.346,93504,5529,1509,2325,4713,12950,22000.0,6806.8358482553695,49.056032816901734,10014.024909588457,5544
1,In-N-Out Burger,37.9760571,-122.0655412,Pleasant Hill,CA,94523,Contra Costa Boulevard,570,,2017-05-04,19.391,0.3,0.707,107025,5510,2461,2410,5561,7615,141000.0,164.17458366332653,43.62696668012545,131.08503096292216,5616
0,El Pollo Loco,34.4716092,-117.2391054,Apple Valley,,92308,Bear Valley Road,19380,2017-05-17,2017-05-17,0.315,0.315,0.399,93504,5529,1509,2325,4713,12950,22000.0,6693.961488055109,49.11753467252383,10387.931051486226,5544
0,Chipotle,34.4706483,-117.2457262,Apple Valley,,92308,Bear Valley Road,19179,2017-05-22,2017-05-22,0.472,0.184,0.35,51894,3393,1287,1046,3634,12950,22000.0,7375.647866974209,48.765074235654716,9791.02080855235,3513
0,Taco Bell,34.1386277,-117.4546743,Fontana,,92336,Sierra Lakes Parkway,16045,2017-05-22,2017-05-22,5.066,2.148,3.95,145142,3644,1646,2052,3238,13006,171000.0,312.32295722258647,29.18928321250818,289.44652807189203,3509
0,Farmer Boys,34.1387129,-117.4553816,,,,,,2017-05-22,2017-05-22,0.066,2.088,3.933,145142,3644,1646,2052,3238,13006,171000.0,360.67744257780384,29.14993663690286,287.0132445954888,3509
1,In-N-Out Burger,38.8726451,-121.3039494,Lincoln,CA,95648,Groveland Lane,850,2017-05-25,2017-10-24,9.403,0.265,2.882,144489,6052,2713,2517,6248,5546,65000.0,508.4066683732468,72.34004693970996,280.0837283118086,6271
0,Papa John's,34.4718086,-117.2428544,Apple Valley,,92308,Apple Valley Road,12218,2017-06-09,2017-06-09,0.2,0.115,0.192,93504,5529,1509,2325,4713,12950,22000.0,7022.4328010668705,48.9458113562264,10004.324872225863,5544
1,In-N-Out Burger,37.6658642,-122.4693523,Daly City,CA,94015,Gellert Boulevard,372,2017-07-27,2019-09-20,0.734,0.191,0.419,117875,2423,1838,1339,2922,7138,158000.0,518.3661764056793,65.42667092561493,371.9345017173175,2431
1,In-N-Out Burger,37.5992725,-122.0655942,Union City,CA,94587,Union Landing Boulevard,32060,,2017-08-07,11.329,0.248,0.296,113313,2816,6218,1512,7522,8122,198000.0,500.7299088125072,45.24222300685088,209.09502965671285,2732
0,Taco Bell,34.4713451,-117.2863147,Victorville,,92392,Bear Valley Road,17250,2017-08-19,2017-08-19,0.437,3.284,3.762,58691,7291,4217,2306,9202,12791,92000.0,6363.619524718596,46.87166600264065,5682.29635891773,7225
0,Taco Bell,37.9812292,-122.0675006,Pleasant Hill,,94523,Contra Costa Boulevard,500,2017-08-19,2017-08-19,0.6,0.207,1.045,107025,5510,2461,2410,5561,7614,141000.0,839.1184032732056,43.81572420378457,333.3422724621199,5616
0,Wendy's,37.982072,-122.0667979,Martinez,,94553,Pacheco Boulevard,5943,2017-08-19,2017-08-19,0.112,0.156,1.08,107025,5510,2461,2410,5561,7614,141000.0,915.1897814925323,43.792759266989584,398.585019205438,5616
0,Pacheco's Mexican Grill,37.9834989,-122.0680195,Martinez,,94553,Pacheco Boulevard,5830,2017-08-19,2017-08-19,0.191,0.053,1.209,107025,5510,2461,2410,5561,7614,141000.0,1153.0178942483833,43.8813077854213,637.1097812196018,5616
1,In-N-Out Burger,38.4627254,-121.4918818,Sacramento,CA,95832,Delta Shores Circle South,8200,2017-08-24,2019-10-26,8.354,0.066,0.184,68382,6555,1344,2670,5229,4609,6000.0,1358.5139674073812,45.4023445204706,432.5545491453114,6899
1,In-N-Out Burger,38.4627254,-121.4918818,Sacramento,CA,95832,Delta Shores Circle South,8200,2017-08-24,2019-10-26,8.354,0.066,0.184,68382,6555,1344,2670,5229,4610,6000.0,1358.5139674073812,45.4023445204706,432.5545491453114,6899
0,Sunset Squares Slice Shop,37.7747353,-122.437923,San Francisco,,94117,Divisadero Street,553,2017-09-11,2017-09-11,4.051,0.014,0.419,212667,4262,1172,1901,3533,6180,43500.0,2069.2889338357186,62.83132792105832,2091.4676255251543,4162
0,Seniore's Pizza,37.7723075,-122.4297398,San Francisco,,94117,Haight Street,456,2017-10-22,2017-10-22,0.768,0.043,0.097,182344,4243,14290,2209,16324,65,28000.0,1129.834467366558,62.396146853601614,1120.3871573690915,3898
0,Togo's,38.8750804,-121.302741,Lincoln,,95648,Ferrari Ranch Road,107,2017-10-24,2017-10-24,0.29,0.047,2.745,163077,6456,499,2786,4169,5546,65000.0,860.339017614911,72.50743088592414,620.12531588261,6611
0,Togo's,37.6942078,-122.0859026,,,,Castro Valley Boulevard,2731,2017-12-02,2017-12-02,4.06,0.408,1.513,87083,2947,1642,1474,3115,7460,193000.0,575.1407360342948,44.4807056252016,461.4299155598386,3091
0,Burger King,37.694331,-122.0853415,Castro Valley,,94546-5411,Castro Valley Boulevard,2757,2017-12-02,2017-12-02,0.051,0.457,1.536,87083,2947,1642,1474,3115,7460,193000.0,625.9112808149367,44.448953057311066,492.9531630193694,3091
0,Jack in the Box,37.6952348,-122.0817442,Castro Valley,,94546,Castro Valley Boulevard,3035,2017-12-03,2017-12-03,0.332,0.332,0.818,87083,2947,1642,1474,3115,7460,193000.0,1000.9986543361867,44.24375941616097,808.9925078546062,3091
0,Taco Bell,37.694024,-122.0741765,Castro Valley,,94546,Redwood Road,20923;20925,2017-12-03,2017-12-03,0.679,0.275,1.249,87083,2947,1642,1474,3115,7391,193000.0,438.06896194490224,43.85681773181725,389.2517147942955,3091
0,KFC,37.6946899,-122.0719688,Castro Valley,,94546,Castro Valley Boulevard,3625,2017-12-03,2017-12-03,0.208,0.432,1.428,87083,2947,1642,1474,3115,7391,193000.0,550.7151571477838,43.72923430437139,502.76743016932545,3091
0,MOD Pizza,37.9712824,-122.0566544,Concord,,94520,Diamond Boulevard,2015,2017-12-12,2017-12-12,0.943,0.128,0.286,84294,3547,15151,1465,17233,7586,141000.0,754.9807978946073,43.07983313877574,460.48118250807835,3479
0,Panda Express,37.9786732,-122.0582364,Concord,,94520,Concord Avenue,1100,2017-12-13,2017-12-13,0.703,0.71,0.81,84294,3547,15151,1465,17233,7614,141000.0,735.6833911093088,43.28383343146878,659.0843693494364,3479
0,Chipotle,38.4650496,-121.4922719,Sacramento,,95832,Delta Shores Circle South,8124,2017-12-14,2017-12-14,0.261,1.982,2.585,68382,6555,1344,2670,5229,4612,6000.0,1428.762449114141,45.563101241128095,353.82873245189836,6899
0,Chipotle,38.4650496,-121.4922719,Sacramento,,95832,Delta Shores Circle South,8124,2017-12-14,2017-12-14,0.261,1.982,2.585,68382,6555,1344,2670,5229,4611,6000.0,1428.762449114141,45.563101241128095,353.82873245189836,6899
0,Jersey Mike's Subs,38.4650655,-121.4923715,Sacramento,,95832,Delta Shores Circle South,8124,2017-12-14,2017-12-14,0.009,1.977,2.579,68382,6555,1344,2670,5229,4612,6000.0,1418.026569706603,45.5654825995532,342.96519933342086,6899
0,Jersey Mike's Subs,38.4650655,-121.4923715,Sacramento,,95832,Delta Shores Circle South,8124,2017-12-14,2017-12-14,0.009,1.977,2.579,68382,6555,1344,2670,5229,4611,6000.0,1418.026569706603,45.5654825995532,342.96519933342086,6899
0,Jamba,38.465083,-121.492447,Sacramento,,95832,Delta Shores Circle South,8124,2017-12-14,2017-12-14,0.007,1.973,2.574,68382,6555,1344,2670,5229,4612,6000.0,1409.5059404640351,45.56765278294694,334.3819702467615,6899
0,Jamba,38.465083,-121.492447,Sacramento,,95832,Delta Shores Circle South,8124,2017-12-14,2017-12-14,0.007,1.973,2.574,68382,6555,1344,2670,5229,4611,6000.0,1409.5059404640351,45.56765278294694,334.3819702467615,6899
0,The Habit Burger Grill,38.4651221,-121.4926155,,,,,100,2017-12-14,2017-12-14,0.015,1.964,2.562,68382,6555,1344,2670,5229,4612,6000.0,1390.497529041746,45.57250016946382,315.2591072084761,6899
0,The Habit Burger Grill,38.4651221,-121.4926155,,,,,100,2017-12-14,2017-12-14,0.015,1.964,2.562,68382,6555,1344,2670,5229,4611,6000.0,1390.497529041746,45.57250016946382,315.2591072084761,6899
0,Carl's Jr.,37.5411591,-122.0265673,Newark,,94560,Thornton Avenue,5670,2017-12-15,2017-12-15,6.192,1.855,2.065,148750,7013,1758,3176,5595,8174,185000.0,852.7842198570272,44.86389835856399,588.5853609307082,6988
0,Taco Bell,37.5407018,-122.0269494,Newark,,94560,Thornton Avenue,5684,2017-12-15,2017-12-15,0.061,1.847,2.057,148750,7013,1758,3176,5595,8174,185000.0,929.499101628609,44.89658807409762,665.2771300416491,6988
0,Ninniku,37.7856979,-122.4330068,,,,Fillmore Street,1730,2018-01-01,2018-01-01,1.293,0.232,0.731,92829,3666,2899,1453,5112,6200,40500.0,1346.5644790895262,62.52148386759262,2616.5498927571057,3708
0,BLVD Burger,37.6948967,-122.0707096,,,,Castro Valley Boulevard,3714,2018-01-31,2018-01-31,0.113,0.113,0.513,98038,5652,680,2908,3424,7391,193000.0,633.4239539005566,43.658974580440564,525.1558738145128,5814
1,In-N-Out Burger,38.8019613,-121.2045078,Rocklin,CA,95677,Crossings Drive,5490,,2018-02-02,5.75,0.343,0.67,167431,5819,1527,2240,5106,5775,81000.0,165.09875781510738,67.60598447156056,79.41819174047798,5767
0,Beach Hut Deli,38.8002119,-121.2046879,,,,,,2018-02-02,2018-02-02,0.195,0.514,0.777,167431,5819,1527,2240,5106,5775,81000.0,389.2000619990711,67.48481833669581,140.27560792407547,5767
0,Panda Express,38.800191,-121.2048002,,,,,,2018-02-02,2018-02-02,0.01,0.513,0.776,167431,5819,1527,2240,5106,5775,81000.0,389.7439576891013,67.48297195674938,131.07515053520544,5767
0,Wingstop,38.8003823,-121.204067,,,,,,2018-02-03,2018-02-03,0.057,0.057,0.267,167431,5819,1527,2240,5106,5775,81000.0,386.5895800472075,67.49881447582815,172.88546016477167,5767
0,MOD Pizza,38.8003807,-121.2038415,,,,,,2018-02-03,2018-02-03,0.02,0.076,0.28,167431,5819,1527,2240,5106,5775,81000.0,397.1910665280175,67.49952828434625,187.61088474412495,5767
0,Juice it Up!,38.8002111,-121.2045082,,,,,,2018-02-06,2018-02-06,0.016,0.016,0.036,167431,5819,1527,2240,5106,5775,81000.0,393.9392873982284,67.48541499600552,158.11965593185425,5767
0,Loomis Nails,38.8182896,-121.1908799,,,,,,2018-02-10,2018-02-10,2.166,1.729,1.977,102127,7743,5895,3259,10379,5778,83000.0,288.3322104875394,68.78337388783598,141.98196828481053,7740
0,Burger King,38.8185213,-121.1903128,Loomis,,95650,horseshoe Bar Road,6075,2018-02-10,2018-02-10,0.055,1.782,2.028,102127,7743,5895,3259,10379,5778,83000.0,278.4110289929446,68.80167981761062,145.108470390277,7740
0,Taco Bell,38.8181421,-121.1899125,Loomis,,95650,horseshoe Bar Road,6079,2018-02-10,2018-02-10,0.055,1.778,2.02,102127,7743,5895,3259,10379,5778,83000.0,209.97198722227353,68.7772481573231,89.98168613730576,7740
0,Subway,38.8185027,-121.1893153,,,,6099,,2018-02-10,2018-02-10,0.065,1.843,2.084,102127,7743,5895,3259,10379,5778,83000.0,243.0842590265574,68.80457605684983,162.96352974274222,7740
0,Panda Express,38.4631015,-121.4926826,Sacramento,,95832,Delta Shores Circle South,8166,2018-02-17,2018-02-17,0.081,0.22,0.612,68382,6555,1344,2670,5229,4609,6000.0,1337.218274404546,45.43813881528979,329.50165902703606,6899
0,Panda Express,38.4631015,-121.4926826,Sacramento,,95832,Delta Shores Circle South,8166,2018-02-17,2018-02-17,0.081,0.22,0.612,68382,6555,1344,2670,5229,4610,6000.0,1337.218274404546,45.43813881528979,329.50165902703606,6899
0,El Pípila,37.7714318,-122.4049997,,,,Brannan Street,879,2018-03-18,2018-03-18,2.177,0.218,0.546,183507,3772,22151,2007,23916,7760,184000.0,386.5145106418678,61.05275597000132,177.29328490463732,3774
0,Ganim's,37.7625973,-122.3944174,,,,18th Street,1135,2018-04-08,2018-04-08,1.353,0.145,1.001,240922,2218,898,1042,2074,7096,94000.0,190.01335541692637,60.520456361174695,136.16388970740303,2152
1,In-N-Out Burger,33.7822106,-118.0725197,Seal Beach,CA,90740,Seal Beach Boulevard,12365,,2018-07-21,4.441,0.271,1.472,140781,4861,2556,2119,5298,2723,320000.0,1067.5298149581486,21.794461595479913,868.2741188050684,4878
0,Chipotle,33.782971,-118.0723529,Seal Beach,,90740,Seal Beach Boulevard,12359,2018-07-21,2018-07-21,0.086,0.189,1.387,140781,4861,2556,2119,5298,2723,320000.0,1170.79047858518,21.74145747805862,971.6629368474033,4878
1,In-N-Out Burger,38.4606347,-122.7253056,Santa Rosa,CA,95403,County Center Drive,2131,,2018-10-16,11.093,0.228,1.662,86250,3089,9890,1189,11790,6305,135000.0,151.64208651410115,89.54022647919528,63.97589589504607,3057
1,In-N-Out Burger,38.1247963,-122.2277085,Vallejo,CA,94591,Admiral Callaghan Lane,720,2019-01-13,2013-09-19,15.152,0.885,1.063,109918,7194,3217,3079,7332,7838,147000.0,331.2891062744471,55.17511960336857,65.00065257647475,7595
